 	трёхчлениковый		трёхчле'никовый	 
 	трёхчленный		трёхчле'нный	 
 	трёхъядерный		трёхъя'дерный	 
 	трёхъязычный		трёхъязы'чный	 
 	трёхъярусный		трёхъя'русный	 
 	трёхэлектродный		трёхэлектро'дный	 
 	трёхэлементный		трёхэлеме'нтный	 
 	трёхэтажный		трёхъэта'жный	 
 	трёшка		трёшка	 
 	трёшник		трёшникъ	 
 	трёшница		трёшница	 
 	трёшь		трёшь	 
 	трещать		треща'ть	 
 	трещит		трещи'тъ	 
 	трещина		тре'щина	 
 	трещотка		трещо'тка и трещётка	 
 	триада		тріа'да (тро'йка, тро'ица)	 
 	триангль		тріа'нгль	 
 	триангуляция		тріангуля'ція (топографи'ческая съёмка мѣ'стности, состоя'щая въ разби'вкѣ земно'й пове'рхности на треуго'льники)	 
 	трианон		тріано'нъ (дворе'цъ)	 
 	триарии		тріа'ріи (во'ины)	 
 	триас		тріа'съ	 
 	тривиально		тривіа'льно (по'шло)	 
 	тригонометрия		тригономе'трія	 
 	тридевять		три'девять	 
 	тридцать		три'дцать	 
 	тридцатирублёвый		тридцатирублёвый	 
 	триединый		триеди'ный (составно'е сло'во, но встрѣча'ется и тріеди'ный, и да'же трѵеди'ный!)	 
 	Триент		Тріе'нтъ	 
 	триёр		тріёръ (аппара'тъ для очи'стки сѣмя'нъ культу'рныхъ расте'ній отъ тру'дно отдѣли'мыхъ сѣмя'нъ со'рныхъ тра'въ)	 
 	триерарх		тріера'рхъ (команди'ръ трире'мы)	 
 	Триест		Тріе'стъ	 
 	трижды		три'жды	 
 	трилемма		триле'мма (предложе'ніе, въ соста'въ кото'раго вхо'дятъ 3 мнѣ'нія, изъ нихъ на'до приня'ть одно')	 
 	триллион		трилліо'нъ	 
 	трилогия		трило'гія (соедине'ніе трёхъ пье'съ въ одно' цѣ'лое)	 
 	триместр		триме'стръ (тре'тья ча'сть го'да)	 
 	тринадцатого		трина'дцатаго	 
 	тринадцатое		трина'дцатое	 
 	тринадцать		трина'дцать	 
 	трио		трі'о	 
 	триод		тріо'дъ (церко'вная кни'га)	 
 	триолет		тріоле'тъ (стихотворе'ніе)	 
 	триоль		тріо'ль (но'ты)	 
 	трионикс		тріо'никсъ (черепа'ха)	 
 	трип		три'пъ	 
 	триплет		трипле'тъ	 
 	триппер		три'пперъ	 
 	триптих		три'птихъ	 
 	трирема		трире'ма (дре'вняя гале'ра съ тремя' ряда'ми вёселъ на ка'ждой сторонѣ')	 
 	Трисвятое		Трисвято'е (церко'вная моли'тва, въ кото'рой три ра'за повторя'ется сло'во "святы'й")	 
 	трисель		три'сель	 
 	триумвират		тріумвира'тъ (сою'зъ и управле'ніе трёхъ лицъ)	 
 	триумф		тріу'мфъ (у дре'внихъ ри'млянъ побѣ'дный пра'здникъ)	 
 	триумфальная		тріумфа'льная	 
 	триумфального		тріумфа'льнаго	 
 	триумфальное		тріумфа'льное	 
 	триумфальные		тріумфа'льные (м. р.), тріумфа'льныя (ж. р. и ср. р.)	 
 	триумфальный		тріумфа'льный, тріумфа'льнаго	 
 	триумфатор		тріумфа'торъ	 
 	Трифиллий		Трифи'ллій	 
 	Трифон		Три'фонъ	 
 	трихинеллёз		трихинеллёзъ	 
 	трогательно		тро'гательно	 
 	троглодит		троглоди'тъ	 
 	троежёнство		троежёнство	 
 	троекратный		троекра'тный	 
 	троение		трое'ніе па'ра (тре'тья распа'шка парово'го по'ля)	 
 	троеперстие		троепе'рстіе (троепе'рстное сложе'ніе — троепе'рстное кре'стное зна'меніе)	 
 	Троеручица		Троеру'чица (ико'на)	 
 	троечный		тро'ечный	 
 	троица		тро'ица, о тро'ицѣ, Тро'ице-Се'ргіева Ла'вра	 
 	Троице-Сергиева Лавра		Тро'ице-Се'ргіева Ла'вра, тро'ица, о тро'ицѣ	 
 	троицкий		тро'ицкій	 
 	тромбон		тромбо'нъ	 
 	тромпет		тромпе'тъ (орга'нная труба')	 
 	тронешь		тро'нешь	 
 	тропа		тропа', на тропѣ'	 
 	тропарём		тропарёмъ	 
 	тропинка		тропи'нка, на тропи'нкѣ	 
 	тропические		тропи'ческіе (м. р.), тропи'ческія (ж. р. и ср. р.)	 
 	тропический		тропи'ческій, тропи'ческаго	 
 	тропического		тропи'ческаго	 
 	тропическое		тропи'ческое	 
 	тростник		тростни'къ, въ тростникѣ'	 
 	тротуар		тротуа'ръ, на тротуа'рѣ	 
 	трофей		трофе'й (знакъ побѣ'ды: о'тнятое у непрія'теля зна'мя, ору'жіе), о трофе'ѣ, трофе'евъ	 
 	трофейного		трофе'йнаго	 
 	трофейное		трофе'йное	 
 	трофейные		трофе'йные (м. р.), трофе'йныя (ж. р. и ср. р.)	 
 	Трофимов		Трофи'мовъ Трофи'мъ Трофи'мовичъ, о Трофи'мѣ Трофи'мовичѣ Трофи'мовѣ	 
 	трофический		трофи'ческій	 
 	трощённый		трощённый	 
 	троюродные		трою'родные (м. р.), трою'родныя (ж. р. и ср. р.)	 
 	троякие		троя'кіе (м. р.), троя'кія (ж. р. и ср. р.)	 
 	троякий		троя'кій, троя'каго	 
 	троякое		троя'кое	 
 	труба		труба', на трубѣ'	 
 	трубач		труба'чъ, о трубачѣ', трубаче'й	 
 	Трубецкой		Трубецко'й	 
 	трубка		тру'бка, въ тру'бкѣ	 
 	трубковёрт		трубковёртъ	 
 	Трубчевск		Трубче'вскъ	 
 	труднее		труднѣ'е, труднѣ'йшій	 
 	труднейший		труднѣ'йшій, труднѣ'йшаго	 
 	трудного		тру'днаго	 
 	трудное		тру'дное	 
 	трудные		тру'дные (м. р.), тру'дныя (ж. р. и ср. р.)	 
 	трудный		тру'дный, тру'днаго, тру'денъ, труднѣ'е, труднѣ'йшій	 
 	трудовой		трудово'й, трудово'го, трудово'е	 
 	трудовые		трудовы'е (м. р.), трудовы'я (ж. р. и ср. р.)	 
 	трудоёмкость		трудоёмкость	 
 	трудолюбие		трудолю'біе	 
 	трудящегося		трудя'щагося	 
 	трудящиеся		трудя'щіеся (м. р.), трудя'щіяся (ж. р. и ср. р.)	 
 	трудящийся		трудя'щійся	 
 	труженик		тру'женикъ	 
 	трупосожжение		трупосожже'ніе	 
 	труппа		тру'ппа, въ тру'ппѣ	 
 	трутень		тру'тень	 
 	трущоба		трущо'ба	 
 	трюкачество		трюка'чество	 
 	трюм		трю'мъ, въ трю'мѣ	 
 	трюфель		трю'фель	 
 	тряпьё		тряпьё	 
 	трясённый		трясённый	 
 	трясётся		трясётся	 
 	тряский		тря'скій	 
 	тряханём		тряханёмъ	 
ту 	туалет		туале'тъ (столъ съ зе'ркаломъ, принадле'жность же'нскаго будуа'ра; да'мскій наря'дъ; убо'рная), въ туале'тѣ	^
 	Туапсе		Туапсе'	 
 	туареги		туаре'ги	 
 	туберкулин		туберкули'нъ	 
 	туберкулёз		туберкулёзъ	 
 	тубероза		туберо'за	 
 	туер		ту'еръ, ту'эръ (букси'рный парохо'дъ, захва'тывающій при своёмъ движе'ніи ко'льца проло'женной по дну рѣки' цѣпи')	 
 	туже		ту'же	 
 	ту же		ту же	 
 	туземец		тузе'мецъ	 
 	туловище		ту'ловище	 
 	тульёй		тульёй	 
 	тунец		туне'цъ	 
 	тунеядец		тунея'децъ	 
 	туннель		тунне'ль, тонне'ль	 
 	тупее		тупѣ'е	 
 	тупеет		тупѣ'етъ, тупѣ'ете	 
 	тупей		тупе'й (накла'дка изъ воло'съ), тупе'йный худо'жникъ	 
 	тупейший		тупѣ'йшій, тупѣ'йшаго	 
 	тупеть		тупѣ'ть	 
 	тупею		тупѣ'ю (какъ одѣ'ну портупе'ю, такъ тупѣ'ю и тупѣ'ю)	 
 	тупик		тупи'къ, въ тупикѣ'; ту'пикъ (пти'ца), о ту'пикѣ	 
 	тупое		тупо'е	 
 	тупые		тупы'е (м. р.), тупы'я (ж. р. и ср. р.)	 
 	Тургенев		Турге'невъ	 
 	Турек		Ту'рекъ	 
 	Турень		Туре'нь	 
 	турецкий		туре'цкій	 
 	Туркестан		Туркеста'нъ	 
 	Туркмения		Туркме'нія	 
 	турне		турне'	 
 	турнепс		турне'псъ	 
 	Турнефор		Турнефо'ръ	 
 	турнёшь		турнёшь	 
 	турникет		турнике'тъ	 
 	турпутёвка		турпутёвка	 
 	Турция		Ту'рція	 
 	тусклое		ту'склое	 
 	тускнеть		тускнѣ'ть	 
 	тустеп		тустэ'пъ	 
 	тут же		тутъ же	 
 	тут-то		ту'тъ-то	 
 	туфель		ту'фель	 
 	туфля		ту'фля, ту'фли, ту'фель и туфле'й	 
 	туш		ту'шъ (му'зыка), но ту'шь (кра'ска)	 
 	туше		туше' (прикоснове'ніе, осо'бенно къ кла'вишамъ фортепіа'но)	 
 	тушёванный		тушёванный	 
 	тушевать		тушева'ть (налага'ть тѣ'ни на рису'нокъ)	 
 	тушеваться		тушева'ться	 
 	тушение		туше'ніе	 
 	тушёнка		тушёнка	 
 	тушёное		тушёное	 
 	тушёный		тушёный	 
 	тушите		ту'шите и туши'те!	 
 	тушь		ту'шь (кра'ска), но ту'шъ (му'зыка)	 
тщ 	тщание		тща'ніе (усе'рдіе, стара'ніе)	^
 	тщательный		тща'тельный	 
 	тщедушие		тщеду'шіе, щеду'шіе	 
 	тщедушный		тщеду'шный, щеду'шный	 
 	тщеславен		тщесла'венъ	 
 	тщеславие		тщесла'віе	 
 	тщета		тщета', тще'тность	 
 	тщетен		тще'тенъ, тще'тное	 
 	тщетно		тще'тно, тще'тны, тще'тна	 
 	тщетное		тще'тное, тще'тенъ	 
 	тщетность		тще'тность, тщета'	 
 	тщетный		тще'тный, тще'тное, тще'тенъ (безполе'зный, безпло'дный, напра'сный)	 
ть 	Тьер		Тье'ръ	^
 	Тьерри		Тьерри'	 
 	тьфу		тфу (междометіе)	 
ты 	тыквенный		ты'квенный	^
 	тысяцкий		ты'сяцкій	 
 	тысяча		ты'сяча, тв. п. ед. ч. ты'сячею и ты'сячью	 
 	тысячевёрстный		тысячевёрстный	 
 	тысячелетие		тысячелѣ'тіе, во второ'мъ тысячелѣ'тіи, тысячелѣ'тіями	 
 	тысячелетнее		тысячелѣ'тнее	 
 	тысячелетние		тысячелѣ'тніе (м. р.), тысячелѣ'тнія (ж. р. и ср. р.)	 
 	тысячелетний		тысячелѣ'тній, тысячелѣ'тняго	 
 	тысячелистник		тысячели'стникъ	 
 	тысяченожка		тысячено'жка	 
 	тысячерублёвый		тысячерублёвый	 
 	тысячные		ты'сячные (м. р.), ты'сячныя (ж. р. и ср. р. — ты'сячныя до'ли гра'дуса)	 
ть 	тьма		тьма' и тма', тми'ть, во тьмѣ	^
 	тьма тём		тьма тёмъ (мно'жество)	 
 	тьма-тьмущая		тьма тьму'щая и тма тму'щая	 
тю 	тюбетейка		тюбете'йка (тата'рская ермо'лка)	^
 	Тюбинген		Тю'бингенъ	 
 	тюлевый		тю'левый	 
 	тюленёнок		тюленёнокъ	 
 	тюлень		тюле'нь	 
 	Тюмень		Тюме'нь	 
 	тюремный		тюре'мный	 
 	Тюренн		Тюре'ннъ	 
 	тюрик		тю'рикъ, тю'ричекъ (свёрнутый изъ бума'ги мѣшо'чекъ, имѣ'ющій фо'рму кони'ческаго колпачка' для прода'жи ме'лкаго дешёваго това'ра)	 
 	Тюрингенский		Тюринге'нскій (лѣ'съ)	 
 	тюркский		тю'ркскій	 
 	тюрьма		тюрьма'	 
 	Тютчев		Тю'тчевъ	 
 	тюфяк		тюфя'къ (посте'льная принадле'жность, отлича'ющаяся отъ пери'ны тѣмъ, что она набива'ется во'лосомъ, ше'рстью, моча'лой; лѣнтя'й, нело'вкій и нереши'тельный человѣ'къ)	 
тя 	тяглые		тя'глые лю'ди (крестья'не и поса'дскіе, сидѣ'вшіе на землѣ', обло'женной сбо'рами въ по'льзу госуда'рства, тяну'вшіе тя'гло)	^
 	тяготение		тяготѣ'ніе (си'ла притяже'нія, ока'зываемая небе'сными тѣла'ми другъ на дру'га)	 
 	тягуче		тягу'че	 
 	тягучее		тягу'чее	 
 	тягучесть		тягу'честь	 
 	тяжела		тяжела'	 
 	тяжелее		тяжелѣ'е	 
 	тяжёленький		тяжёленькій	 
 	тяжелеть		тяжелѣ'ть	 
 	тяжело		тяжело', тяжелѣ'е, тяже'лѣ и тяже'ле	 
 	тяжёлое		тяжёлое	 
 	тяжеловес		тяжеловѣ'съ	 
 	тяжеловооружённый		тяжеловооружённый	 
 	тяжёлого		тяжёлаго	 
 	тяжелогружёный		тяжелогружёный	 
 	тяжёлые		тяжёлые (м. р.), тяжёлыя (ж. р. и ср. р.)	 
 	тяжёлый		тяжёлый, тяжёлая, тяжёлаго	 
 	тяжесть		тя'жесть (притяже'ніе землёю тѣлъ, находя'щихся на ея' пове'рхности)	 
 	тяжкие		тя'жкіе (м. р.), тя'жкія (ж. р. и ср. р.)	 
 	тяжкий		тя'жкій, тя'жкаго	 
 	тяжкого		тя'жкаго	 
 	тяжкое		тя'жкое	 
 	тянет		тя'нетъ	 
 	тянется		тя'нется	 
 	тятенька		тя'тенька
